id_comentario	comentario	timestamp	canal	curtidas	id_video	id_comentario_pai	data_postagem
UgxhXozdswCjVlC1GAp4AaABAg.9LT7ra2l6dk9LUmR7hB1Ex	moinhodevento vaza daqui porra	2021-03-29T22:46:19Z	Agência Sertão	1	1oFqbpT57l8	UgxhXozdswCjVlC1GAp4AaABAg	2021-03-29 04:16:41+00:00
UgxhXozdswCjVlC1GAp4AaABAg.9LT7ra2l6dk9LVvkjebGZB	"dia 310321 quarta feira a partir das 1100 horas em todo pais pauta unica intervencao militar com bolsonaro no poderchegou a hora    35 manaus  am  comando militar do amazonas cma ponta negra  36 mirassol  sp  tiro de guerra  rua prudente de moraes 2350  centro  37 natal  rn  no 16o batalhao de infantaria motorizada  av hermes da fonseca 16  petropolis  em frente ao aeroclube  38 palmas  to  22o batalhao de infantaria fazenda brejo comprido area 1  zona rural  39 pelotas  rs  comando av duque de caxias   40 petrolina  pe  72o batalhao de infantaria motorizado av cardoso de sa sn  vila eduardo  41 pindamonhangaba  sp  2o batalhao de engenharia de combate batalhao borba gato praca padre joao faria fialho 46  centro  42 pirassununga  sp  13o regimento de cavalaria mecanizado av newton prado 2251  centro  43 porto alegre  rs  quartel general do comando militar do sul  exercito brasileiro rua dos andradas 562  centro  44 porto uniao  sc  5o batalhao engenharia de combate blindado av exp edmundo arrabar 2338  santa rosa  45 porto velho  ro  17a brigada de infantaria de selva r duque de caxias 975  caiari  46 recife   pe  av boa viagem 2846  praia de boa viagem  47 ribeirao preto  sp  5a csm  circunscricao de servico militar rua duque de caxias 1255  centro  48 rio branco  ac  4o batalhao de infantaria de selva rua colombia 534  bosque  49 rio de janeiro  rj  quartel de copacabana   50 rio de janeiro  rj  escola de comando e estadomaior do exercito eceme  escola marechal castello branco  praca general tiburcio 125  praia vermelha urca em diagonal oposta ao bondinho do paodeacucar  51 santa cruz do sul  rs  7o batalhao de infantaria blindado  rua mal floriano 1840  centro  52 santa maria  rs  3a divisao do exercito rua dr bozano 15  ns medianeira esquina av borges de medeiros  53 santana do livramento  rs  quartel militar 8a bateria  divisa  54 santiago  rs  1 bda c mec av julio de castilho 137  centro  55 salvador  ba  em frente ao comando 6a regiao militar  quartel da mouraria praca duque de caxias sn  nazare  56 santa maria  rs  3a divisao de exercito rua dr bozano 15  ns medianeira  santa maria  rs  57 sao jose dos campos  sp  centro aereo espacial cta   58 sao luis  ma  24 batalhao de infantaria leve avenida sao marcal sn  joao paulo  59 sao paulo  sp  em frente ao comando militar do sudeste av sargento mario kozel filho 222  ibirapuera  60 sao jose dos campos  sp  centro aereo espacial  cta  61 sao vicente  sp  2 batalhao de infantaria leve av antonio emmerick 975 vila melo  62 praia grande  sp  2 grupo de artilharia antiaerea  fortaleza de itaipu av mal mallet n1  canto do forte  63 base aerea de santos  sp  av castelo branco sn  jardim cunhambebe vicente de carvalho guaruja  64 teresina  pi  25o batalhao de cacadores praca floriano peixoto  cabral  65 uberl ndia  mg  36o batalhao de infantaria motorizado  av aspirante mega 731  66 uruguaiana  rs  8 regimento de cavalaria mecanizada rua quinze de novembro 3311  centro  67 vitoria  es  em frente a capitania do portos marinha do brasil enseada do sua proximo a praca do papa  68 juiz de fora  mg  entrada da brigada de montanha antigo qg da 4a rm no bairro mariano procopio  69 curitiba  pr vigesimo batalhao de blindados  batalhao sgt max wolf filho  70 belo horizonte mg  12 batalhao de infantaria rua tenente brito melo sn barro preto papa  71 joao pessoa  pb primeiro grupamento de engenharia base militar av pres epitacio pessoa  torre joao pessoa    repasse para todos os contatos o povo tem que mostrar sua forca  seus direitos"	2021-03-30T09:27:01Z	Agência Sertão	0	1oFqbpT57l8	UgxhXozdswCjVlC1GAp4AaABAg	2021-03-29 04:16:41+00:00
UgxhXozdswCjVlC1GAp4AaABAg.9LT7ra2l6dk9LVwEuRqIa3	claram6348 o sua burra vcs podem espernear o quanto quiser nao vai haver golpe pq o exercito nao fara isso e se fizer nao vai durar 3 meses quem manda nessa porra de pais e o mercado e a elite e o mercado quebra as pernas dos golpista com uma pancada so entao esquece	2021-03-30T09:31:16Z	Agência Sertão	0	1oFqbpT57l8	UgxhXozdswCjVlC1GAp4AaABAg	2021-03-29 04:16:41+00:00
UgxhXozdswCjVlC1GAp4AaABAg.9LT7ra2l6dk9LbkX8RaUXw	moinhodevento chora jumenta teu governador usa lockdown pra afetar teus direitos de ir e vir e futuramente no teu direito basico de se alimentar e tu que nem neurotica falando em elite e relinchando diabo a 4	2021-04-02T01:03:35Z	Agência Sertão	0	1oFqbpT57l8	UgxhXozdswCjVlC1GAp4AaABAg	2021-03-29 04:16:41+00:00
Ugx22m-rVDGZzmn9reJ4AaABAg	ele nao surtou ele se rebelou contra ordens podres  foi assassinado governo tirano	2021-03-29T07:02:41Z	Agência Sertão	21	1oFqbpT57l8		2021-03-29 04:16:41+00:00
Ugx22m-rVDGZzmn9reJ4AaABAg.9LT5RlrB4j59LTQmXhlCFi	exatamente isso o maldito rui costa	2021-03-29T10:09:09Z	Agência Sertão	1	1oFqbpT57l8	Ugx22m-rVDGZzmn9reJ4AaABAg	2021-03-29 04:16:41+00:00
Ugx22m-rVDGZzmn9reJ4AaABAg.9LT5RlrB4j59LV8pxkd2Me	e o maldito de brasilia rindo da morte de brasilero	2021-03-30T02:10:49Z	Agência Sertão	0	1oFqbpT57l8	Ugx22m-rVDGZzmn9reJ4AaABAg	2021-03-29 04:16:41+00:00
Ugx22m-rVDGZzmn9reJ4AaABAg.9LT5RlrB4j59LWnudBy9xR	ue tu queria que deixassem ele matar policias	2021-03-30T17:37:42Z	Agência Sertão	0	1oFqbpT57l8	Ugx22m-rVDGZzmn9reJ4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg	"ou ficar a patria livre ou morrer pelo brasil hino de independencia  que deus receba este heroi"	2021-03-29T06:50:56Z	Agência Sertão	273	1oFqbpT57l8		2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LTSfvSoz8R	o policial bolsoloide ficou 4 horas atirando  atirou na direcao dos policiais e levou chumbo foi pro colo do ustra	2021-03-29T10:25:44Z	Agência Sertão	9	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LTX8Jlg9Ps	anniesaskovasky174 vai te deitar guria inutil aposto quem lava tuas calcinha e tua mae	2021-03-29T11:04:42Z	Agência Sertão	19	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LTY3FNfov6	anniesaskovasky174 vai dormir	2021-03-29T11:12:44Z	Agência Sertão	7	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LTYJ9fWqGd	na verdade o povo prasileiro tem que deixar de ser covarde e lutar pela verdadeira independencia e nos livrar desses politicos pisicopatas  e imundas o povo esta saturado  ja estamos vivenciando um colapso	2021-03-29T11:14:55Z	Agência Sertão	15	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LT_CLVNvKq	"meu deus aonde estamos chegandomuitos demonios psicopatas travestidos de humanos aterrorizando a nossa nacao deus receba em seus bracos o nosso heroi e de conforto para toda familia"	2021-03-29T11:31:28Z	Agência Sertão	10	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LT_UVjus12	exynos965 vai enfiar o supositorio de cloroquina bozoloide	2021-03-29T11:33:56Z	Agência Sertão	4	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LTmLTOBKrc	anniesaskovasky174 oh uma mula do lula	2021-03-29T13:26:18Z	Agência Sertão	7	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LU0-5BfTCA	anniesaskovasky174 aqui nao tem pao com mortadela vaza	2021-03-29T15:34:19Z	Agência Sertão	9	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LU1OxBqfLY	frias6467 tem o que ai  leite condensado com alfafa  ou  coca da fab 	2021-03-29T15:46:35Z	Agência Sertão	3	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LUNnwlRe4j	morreu pelo bolsonaro e seu programa genocida	2021-03-29T19:02:22Z	Agência Sertão	2	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LUSiFdcux8	anniesaskovasky174 ja comeu cachorro hoje comunista de merda	2021-03-29T19:45:17Z	Agência Sertão	1	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LUaGyuW3-7	anadias4909 esse e o seu heroi serio	2021-03-29T21:00:04Z	Agência Sertão	0	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LUkm_FKygZ	exatamente  quem serviu  sabe que impossivel nao se lembrar  soldado eterna seratua gloria	2021-03-29T22:31:54Z	Agência Sertão	0	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LV1STchnNZ	masterplaybr7053 o que q vc esta falando cara	2021-03-30T01:06:18Z	Agência Sertão	0	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LVA7lHZ1_L	ele nao e um heroi na verdade ele e um terrorista acorda gado bolsonarista dessa vida de gado	2021-03-30T02:22:07Z	Agência Sertão	2	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LVxRnsxflz	"so fico vendo os gados universitarios do lula que nunca tiveram um emprego trazerem o bolsonaro para o caso do soldado wesley gente sem honra sem dignidade sem patriotismo e sem deus nunca entenderao o que motivou o soldado que deus guarde o brasil de cair nas maos dessa geracao mongoloide seguidora do felipe neto"	2021-03-30T09:41:46Z	Agência Sertão	0	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LWnn75d3cr	atirar contra policiais inocentes e ser heroi	2021-03-30T17:36:40Z	Agência Sertão	0	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LWnpQuTKyg	zirlandiadominguez2373 nao e dessa forma	2021-03-30T17:36:59Z	Agência Sertão	0	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
UgwP8ZB-hAbBfNyrDhN4AaABAg.9LT45jaS3Nd9LcxPfTW-hX	que pena poucos luta pela patria livre ou morrer pelo brasil que receba esse heroi	2021-04-02T12:15:24Z	Agência Sertão	0	1oFqbpT57l8	UgwP8ZB-hAbBfNyrDhN4AaABAg	2021-03-29 04:16:41+00:00
Ugx5PjAdzt-6Hh_Xv2J4AaABAg	tira esse surto da legenda ele nao teve surto ele foi um guerreiro contra o sistema estava bem lucido voces que sao loucos por acharem que foi um surto ou que ele era maluco parem de assitir os jornais saia de suas casas vamos as ruas se preciso for passaremos semanas meses para que nosso imenso e amado brasil mude povo acordar essa e nossa oportunidade de mudar tudo	2021-03-29T06:42:47Z	Agência Sertão	3	1oFqbpT57l8		2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg	obrigado wesley sua coragem nao ficara em vao precisavamos de um heroi mas nao precisava ser assim vc e meu heroi	2021-03-29T06:39:44Z	Agência Sertão	88	1oFqbpT57l8		2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LTDL1e6wgX	meu heroi tambem	2021-03-29T08:11:40Z	Agência Sertão	5	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LTFWrCQR9q	mano to triste	2021-03-29T08:30:45Z	Agência Sertão	3	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LTQi1MXkVx	nosso heroi  nas estou com muita raiva  nunca tive raiva da pm hoje sentir tristeza	2021-03-29T10:08:32Z	Agência Sertão	2	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LTSkxOutJK	o policial bolsoloide ficou 4 horas atirando  atirou na direcao dos policiais e levou chumbo foi pro colo do ustra	2021-03-29T10:26:25Z	Agência Sertão	2	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LT_IEHv-dB	anniesaskovasky174 glr ainda defente mds	2021-03-29T11:32:16Z	Agência Sertão	1	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LTgazt_lHF	anniesaskovasky174     para   bandido    criminoso    tem  negociacao   sem    morte       voce      no  lugar    do    policial   reagiria   de   que   forma  ele   certamente    tem   familia   e   voce   tem	2021-03-29T12:36:08Z	Agência Sertão	5	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LTq84__2sZ	edsonbarrosmenezes3896 ele ficou 4 horas atirando e so morreu quando mirou nos policiais sabemos que o desespero dos bozonaristas esta chegando ao limite pois o bozo esta prestes a cair o seu miliciano apenas conseguira um golpe usando as pms como seu exercito mas dessa vez nao sera como 64 preparese pois hoje sabemos quem sao todos os bozonazistas	2021-03-29T13:59:25Z	Agência Sertão	1	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LTqQZ1jY7A	anniesaskovasky174 voce agora e deus pra disser pra onde a alma dele vaijugadora imbecilmeu desprezo pra voce	2021-03-29T14:01:57Z	Agência Sertão	0	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LUmcGhhoKd	anniesaskovasky174 falar merda e muito facil em	2021-03-29T22:47:58Z	Agência Sertão	0	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LV1lZxgeZ0	anniesaskovasky174 larga mao de ser burro e outra vc nao e policia pra ter conhecimento de causa ele atirou em direcao do bope para ser morto de proposito ele tinha tanta fibra que nao quis ir preso por desobedecer quatro ordens pra prender trabalhador  tinha ordem pra ser preso pelo comando dai ele pegou e foi pro farol se ele quisesse mesmo atingir alguem ele teria atingido bem antes so vc pensar um pouco coisa que vcs esquerdofrenicos nao gostam de fzr vc teria mais clareza	2021-03-30T01:09:03Z	Agência Sertão	0	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LWo2J1s11m	nao tinha necessidade de colocar outras pessoas em risco ele atirou conta policiais trabalhadores podendo ter matado um deles nao podemos ver um cara desse como heroi ele teve um surto psicotico	2021-03-30T17:38:53Z	Agência Sertão	0	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
Ugxq8SN0_tFqX8KVoVp4AaABAg.9LT2oiMfgYb9LX5K7DYr1h	igorgabrielmkt naquela distancia pra querer acertar alguem ele teria que no minimo apontar firmemente em direcao da equipe mesmo ele nao querendo acertar alguem ele sabia que iria ser atingido alguma hora pq essa era a intencao dele morrer pelo que ele acredita tudo o que ele disse foi claro e mto lucido deixa de ser preguicoso e vai pesquisar o que e psicose	2021-03-30T20:18:36Z	Agência Sertão	0	1oFqbpT57l8	Ugxq8SN0_tFqX8KVoVp4AaABAg	2021-03-29 04:16:41+00:00
UgyjyYl0AlmHOOx9Wft4AaABAg	lamentavel a morte de um guerreiro contra um sistema injusto	2021-03-29T06:27:20Z	Agência Sertão	24	1oFqbpT57l8		2021-03-29 04:16:41+00:00
UgyjyYl0AlmHOOx9Wft4AaABAg.9LT1Os0_wkc9LTSiHyTOMM	o policial bolsoloide ficou 4 horas atirando  atirou na direcao dos policiais e levou chumbo foi pro colo do ustra	2021-03-29T10:26:03Z	Agência Sertão	1	1oFqbpT57l8	UgyjyYl0AlmHOOx9Wft4AaABAg	2021-03-29 04:16:41+00:00
UgxVJWZgVQckxURSam14AaABAg	a historia e bem maior do que a que estao contando o policial wesley desobedeceu ordens de prisao contra cidadaos que abriram seus comercios foram 4 desobediencias desde o comeco da semana passada hoje ele saiu do batalhao e foi para sua casa com a viatura ele ja sabia que havia uma ordem de prisao contra ele pelas desobediencias que cometeu avisaram ele em sua casa que estavam indo pra la para cumprir a ordem caso ele nao retornasse ao batalhao entao ele saiu e foi para o local onde acabou morrendo eles estava indignado com as ordens de acao contra a populacao que queria trabalhar nao houve surto apenas nao queria mais cumprir as ordens e desejava que seus amigos fizessem o mesmo sabiam que ele nao se entregaria e que morreria ali	2021-03-29T06:21:53Z	Agência Sertão	8	1oFqbpT57l8		2021-03-29 04:16:41+00:00
UgxVJWZgVQckxURSam14AaABAg.9LT0lzM2RI79LT2OPKi_83	sou policial aqui em sp fazia tempo que eu nao chorava wesley e um heroi com todas as letras policia raiz espero que isso nao fique sem resposta e seja o comeco da libertacao	2021-03-29T06:36:01Z	Agência Sertão	1	1oFqbpT57l8	UgxVJWZgVQckxURSam14AaABAg	2021-03-29 04:16:41+00:00
UgxVJWZgVQckxURSam14AaABAg.9LT0lzM2RI79LT3Oe1QoFO	axelfoley192 vamos as ruas meus amigos e agora ou nunca para que o brasil mude nem esquerda nem direita e brasil	2021-03-29T06:44:47Z	Agência Sertão	1	1oFqbpT57l8	UgxVJWZgVQckxURSam14AaABAg	2021-03-29 04:16:41+00:00
UgxVJWZgVQckxURSam14AaABAg.9LT0lzM2RI79LT4Nk4Cbfl	srrick1506 brasil so vai dar certo um pouco certo quando separar em varios paises	2021-03-29T06:53:24Z	Agência Sertão	0	1oFqbpT57l8	UgxVJWZgVQckxURSam14AaABAg	2021-03-29 04:16:41+00:00
UgxVJWZgVQckxURSam14AaABAg.9LT0lzM2RI79LT5AsWOjTY	matheusacoliveira so na tua mente que criar mais paises pobres e cheios de duvidas uns com os outros inves de pensar em ser uma so nacao onde o povo irar a luta para mudar que pregar a separacao pra piorar as coisas e por isso que o brasil nunca vai pra frente cheio de pessoas que so querem cada vez a desigualdade e a separacao e nao a uniao de uma so forca	2021-03-29T07:00:22Z	Agência Sertão	0	1oFqbpT57l8	UgxVJWZgVQckxURSam14AaABAg	2021-03-29 04:16:41+00:00
UgxVJWZgVQckxURSam14AaABAg.9LT0lzM2RI79LT7qPjlEk0	"axelfoley192 deus abencoe voce e sua familia sempre  luto ao policial militar wesley soares goes cipm bahia brutalmente assassinado por seus colegas de profissao sob o comando do governo da bahia ruicostaoficial lutando por direitos basicos de ir e vir e de trabalho para toda a nacao"	2021-03-29T07:23:40Z	Agência Sertão	1	1oFqbpT57l8	UgxVJWZgVQckxURSam14AaABAg	2021-03-29 04:16:41+00:00
UgySRiC3G3bMHC8cD7B4AaABAg	bonito mata um amigo de servico  e ainda tao cantando parabens	2021-03-29T06:13:32Z	Agência Sertão	3	1oFqbpT57l8		2021-03-29 04:16:41+00:00
UgySRiC3G3bMHC8cD7B4AaABAg.9LT-onHy1CZ9LTB1rbOegz	"bem isso por que nao teve essa solidariedade com o cara vivo"	2021-03-29T07:51:34Z	Agência Sertão	0	1oFqbpT57l8	UgySRiC3G3bMHC8cD7B4AaABAg	2021-03-29 04:16:41+00:00
UgxLj0BVQBc02hhLyy14AaABAg	surto o cu de vcs vi bem o video  dele	2021-03-29T06:12:13Z	Agência Sertão	0	1oFqbpT57l8		2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg	ele estava protestando desde a tarde por nao querer cumprir mais as ordens do governador de prender e fechar os comercios dos trabalhadores e pais de familia em salvador ele morreu sorrindo protestando por estar desonrando a propria farda vendo mais de 40mil bandidos sendo soltos e pais de familia que so querem trabalhar mesmo com a pandemia tentando ganhar o pao de cada dia e ele tendo que ir prender essas pessoas ele morreu como um verdadeiro heroi de farda um verdadeiro brasileiro legitimo de coragem que deus receba esse verdadeiro soldado de davi em seu paraiso e que isso mostre a todos que o gatilho ja foi apertado que ate mesmo a policia ou a maior parte dela ja nao aguenta mais chegar em casa e ter que falar para sua descendencia e ter que responder que de vez ele ter prendido um bandido hoje ele prendeu um trabalhador ao pm wesley que deus o receba com honra e aos seus familiares o meu total respeito e admiracao	2021-03-29T05:58:59Z	Agência Sertão	326	1oFqbpT57l8		2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTCpu0g1UI	tem politica no meio eu acho q eles querem derrubar o governador pq eles pensam q so recebem ordem do presidente	2021-03-29T08:07:17Z	Agência Sertão	3	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTDDam4F8S	moinhodevento a policia militar primeiramente recebem ordens diretas do governador de seu respectivo estado e o governador da bahia a ultima coisa que pensa e no povo dele	2021-03-29T08:10:39Z	Agência Sertão	24	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTDLKS7w5D	mas entendo seu questionamento mas uma morte assim nao e so por um governador ali ele na sanidade ou insanidade dele morreu pelo que acreditou	2021-03-29T08:11:42Z	Agência Sertão	6	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTGCYcZZzr	andersoncorreia3210 vc deve ser um boldominions ne o governador comprou 9 milhoes de doses da vacina e bolsonaro fez o nao pode pra evitar de vacina a populacao serio mesmo q vc acredita q o governador nao se importa com o povo e grande maioria desses pm sao base eleitoral de bolsonaro e nao sei se vc sabe mas o presidente esta em guerra com o governador justamente por causa da vacina e medidas contra a covid	2021-03-29T08:36:43Z	Agência Sertão	9	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTISxpiHKV	moinhodevento seu comentario e tipico de uma idiota alienada pare de assistir globo lixo babaca	2021-03-29T08:56:26Z	Agência Sertão	26	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTIwYEirki	codinome22 o babaca aqui e vc vc e o tipico bolsominions	2021-03-29T09:00:37Z	Agência Sertão	3	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTJbhaY7Of	moinhodevento continue defendendo ordens ditatoriais sua imbecil alienada no minimo deve ser uma petralha dos infernos	2021-03-29T09:06:30Z	Agência Sertão	17	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTOjl4Qc-R	 melhor seria se eu nao tivesse visto essa materia como se nao bastasse a tristeza que estou por conta do diretor de minha escola estar entubado com essa maldita praga que rondando o mundo inteiro esta roubando as pessoas que amamos muito triste	2021-03-29T09:51:18Z	Agência Sertão	0	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTRB8JPAKa	moinhodevento com certeza era bolsominion	2021-03-29T10:12:39Z	Agência Sertão	2	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTZWg3SFgD	puta que pariu do baixando o nivel para falar com uma escrota dessa  raquel o cara nao pode morrer pelobque acredita pq bita bolsominion ou faz o que esquerdistas querem ou sao bolsominionvcs canhotas que elegem bolsonaro ele esta longe de see bom presidente mais e o unico que bate de frente com a forma de governar corrupta do ptxontinue assim polarizado que vai atrair mais votos para bolsonaro	2021-03-29T11:25:30Z	Agência Sertão	9	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTaPCCfx1x	faco das suas palavras as minhas deus venha com justica sobre essa colonia chamado brasil	2021-03-29T11:41:57Z	Agência Sertão	5	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTaPpkeebW	codinome22 com certeza deve da turma dos maconheiros da canhota	2021-03-29T11:42:02Z	Agência Sertão	8	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
UgwsLwt1OM6r8mPPzQt4AaABAg.9LSz9DJFANy9LTado_igB4	moinhodevento nossa como voce e sem nocao se nao sabe o que fala e melhor ficar calada	2021-03-29T11:44:05Z	Agência Sertão	10	1oFqbpT57l8	UgwsLwt1OM6r8mPPzQt4AaABAg	2021-03-29 04:16:41+00:00
